count,temp,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,datetime,date,year,month,day,hour
168,-5.0,41,0.5,1799,-16.2,0.64,0.0,1.5,Winter,No Holiday,Yes,2018-02-01 10:00:00,2018-02-01,2018,2,1,10
194,-2.6,33,1.5,1830,-16.6,0.95,0.0,1.4,Winter,No Holiday,Yes,2018-02-01 11:00:00,2018-02-01,2018,2,1,11
240,-1.1,31,1.3,1869,-16.1,1.2,0.0,1.3,Winter,No Holiday,Yes,2018-02-01 12:00:00,2018-02-01,2018,2,1,12
233,0.3,28,3.1,1988,-16.1,1.3,0.0,1.0,Winter,No Holiday,Yes,2018-02-01 13:00:00,2018-02-01,2018,2,1,13
256,0.8,23,3.2,2000,-18.0,1.29,0.0,0.5,Winter,No Holiday,Yes,2018-02-01 14:00:00,2018-02-01,2018,2,1,14
293,0.7,25,3.0,1987,-17.1,1.12,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 15:00:00,2018-02-01,2018,2,1,15
268,1.1,26,2.1,1957,-16.3,0.82,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 16:00:00,2018-02-01,2018,2,1,16
341,0.3,26,2.4,1977,-17.0,0.45,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 17:00:00,2018-02-01,2018,2,1,17
542,-1.0,28,1.9,2000,-17.2,0.08,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 18:00:00,2018-02-01,2018,2,1,18
344,-1.8,32,1.5,2000,-16.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 19:00:00,2018-02-01,2018,2,1,19
263,-2.4,36,1.0,2000,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 20:00:00,2018-02-01,2018,2,1,20
257,-3.2,47,1.8,1917,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 21:00:00,2018-02-01,2018,2,1,21
235,-3.9,52,1.2,1871,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 22:00:00,2018-02-01,2018,2,1,22
143,-4.5,55,0.4,1908,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-01 23:00:00,2018-02-01,2018,2,1,23
138,-4.9,56,1.1,1982,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 00:00:00,2018-02-02,2018,2,2,0
159,-5.2,56,0.9,1973,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 01:00:00,2018-02-02,2018,2,2,1
102,-5.7,59,0.3,1951,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 02:00:00,2018-02-02,2018,2,2,2
65,-6.3,63,0.9,1425,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 03:00:00,2018-02-02,2018,2,2,3
47,-6.7,65,1.1,1705,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 04:00:00,2018-02-02,2018,2,2,4
48,-6.8,61,0.2,1724,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 05:00:00,2018-02-02,2018,2,2,5
115,-7.0,62,1.3,1830,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 06:00:00,2018-02-02,2018,2,2,6
267,-7.4,62,1.5,1909,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 07:00:00,2018-02-02,2018,2,2,7
558,-7.4,58,2.2,1882,-14.2,0.01,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 08:00:00,2018-02-02,2018,2,2,8
280,-6.5,54,1.2,1541,-14.2,0.22,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 09:00:00,2018-02-02,2018,2,2,9
187,-4.1,43,1.2,1187,-14.8,0.59,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 10:00:00,2018-02-02,2018,2,2,10
234,-1.4,37,1.0,1317,-14.2,0.91,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 11:00:00,2018-02-02,2018,2,2,11
303,0.9,37,1.5,1283,-12.1,1.12,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 12:00:00,2018-02-02,2018,2,2,12
294,1.6,29,2.2,1662,-14.5,1.2,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 13:00:00,2018-02-02,2018,2,2,13
293,3.2,26,2.2,1499,-14.5,1.16,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 14:00:00,2018-02-02,2018,2,2,14
310,3.6,26,2.4,1687,-14.1,0.99,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 15:00:00,2018-02-02,2018,2,2,15
330,2.9,26,3.0,1968,-14.7,0.69,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 16:00:00,2018-02-02,2018,2,2,16
382,2.0,25,2.3,1998,-16.0,0.34,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 17:00:00,2018-02-02,2018,2,2,17
592,0.5,37,3.0,1733,-12.5,0.06,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 18:00:00,2018-02-02,2018,2,2,18
379,-0.5,43,2.5,1666,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 19:00:00,2018-02-02,2018,2,2,19
241,-1.3,51,2.4,1481,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 20:00:00,2018-02-02,2018,2,2,20
225,-2.0,61,1.7,1655,-8.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 21:00:00,2018-02-02,2018,2,2,21
227,-2.4,63,1.3,1523,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 22:00:00,2018-02-02,2018,2,2,22
178,-2.6,69,2.0,1434,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-02 23:00:00,2018-02-02,2018,2,2,23
182,-2.5,69,2.2,1366,-7.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 00:00:00,2018-02-03,2018,2,3,0
184,-2.3,71,3.2,1078,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 01:00:00,2018-02-03,2018,2,3,1
123,-3.4,82,4.2,184,-6.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 02:00:00,2018-02-03,2018,2,3,2
60,-4.4,80,4.3,346,-7.3,0.0,0.1,0.1,Winter,No Holiday,Yes,2018-02-03 03:00:00,2018-02-03,2018,2,3,3
35,-5.6,74,4.0,387,-9.5,0.0,0.0,0.2,Winter,No Holiday,Yes,2018-02-03 04:00:00,2018-02-03,2018,2,3,4
31,-6.3,65,3.9,1521,-11.8,0.0,0.0,0.3,Winter,No Holiday,Yes,2018-02-03 05:00:00,2018-02-03,2018,2,3,5
33,-7.8,57,4.8,1867,-14.8,0.0,0.4,0.3,Winter,No Holiday,Yes,2018-02-03 06:00:00,2018-02-03,2018,2,3,6
67,-8.8,58,4.0,1942,-15.5,0.0,0.0,0.3,Winter,No Holiday,Yes,2018-02-03 07:00:00,2018-02-03,2018,2,3,7
116,-9.5,56,3.5,1979,-16.6,0.01,0.0,0.3,Winter,No Holiday,Yes,2018-02-03 08:00:00,2018-02-03,2018,2,3,8
168,-9.4,47,3.3,1995,-18.6,0.42,0.0,0.3,Winter,No Holiday,Yes,2018-02-03 09:00:00,2018-02-03,2018,2,3,9
144,-8.5,43,4.0,1797,-18.8,1.09,0.0,0.2,Winter,No Holiday,Yes,2018-02-03 10:00:00,2018-02-03,2018,2,3,10
195,-7.7,41,4.6,1984,-18.7,1.65,0.0,0.2,Winter,No Holiday,Yes,2018-02-03 11:00:00,2018-02-03,2018,2,3,11
192,-6.0,38,3.4,1930,-18.0,2.04,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 12:00:00,2018-02-03,2018,2,3,12
229,-5.8,38,3.7,1961,-17.8,2.25,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 13:00:00,2018-02-03,2018,2,3,13
196,-5.0,31,4.0,2000,-19.5,2.18,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 14:00:00,2018-02-03,2018,2,3,14
210,-4.5,31,4.3,1979,-19.1,1.91,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 15:00:00,2018-02-03,2018,2,3,15
205,-4.2,31,3.5,1974,-18.8,1.42,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 16:00:00,2018-02-03,2018,2,3,16
211,-5.6,32,4.6,2000,-19.7,0.53,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 17:00:00,2018-02-03,2018,2,3,17
175,-6.6,36,4.4,2000,-19.2,0.15,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 18:00:00,2018-02-03,2018,2,3,18
135,-7.6,32,4.8,2000,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 19:00:00,2018-02-03,2018,2,3,19
109,-8.5,31,4.1,2000,-22.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 20:00:00,2018-02-03,2018,2,3,20
107,-9.1,38,2.7,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 21:00:00,2018-02-03,2018,2,3,21
92,-9.7,45,3.0,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 22:00:00,2018-02-03,2018,2,3,22
91,-10.0,48,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-03 23:00:00,2018-02-03,2018,2,3,23
98,-10.4,49,2.4,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 00:00:00,2018-02-04,2018,2,4,0
90,-10.5,48,3.1,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 01:00:00,2018-02-04,2018,2,4,1
60,-10.5,49,2.0,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 02:00:00,2018-02-04,2018,2,4,2
54,-10.6,47,3.7,2000,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 03:00:00,2018-02-04,2018,2,4,3
35,-11.2,47,2.3,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 04:00:00,2018-02-04,2018,2,4,4
21,-11.5,51,3.3,1996,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 05:00:00,2018-02-04,2018,2,4,5
23,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 06:00:00,2018-02-04,2018,2,4,6
34,-12.4,54,2.5,1790,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 07:00:00,2018-02-04,2018,2,4,7
70,-12.8,56,2.4,1507,-19.7,0.02,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 08:00:00,2018-02-04,2018,2,4,8
97,-12.4,51,3.8,1415,-20.4,0.38,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 09:00:00,2018-02-04,2018,2,4,9
103,-11.2,43,3.5,1359,-21.3,1.04,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 10:00:00,2018-02-04,2018,2,4,10
115,-9.7,37,2.8,1436,-21.6,1.57,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 11:00:00,2018-02-04,2018,2,4,11
165,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 12:00:00,2018-02-04,2018,2,4,12
152,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 13:00:00,2018-02-04,2018,2,4,13
177,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 14:00:00,2018-02-04,2018,2,4,14
190,-6.4,30,4.9,1939,-21.1,1.89,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 15:00:00,2018-02-04,2018,2,4,15
181,-5.4,29,3.6,1979,-20.6,1.4,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 16:00:00,2018-02-04,2018,2,4,16
184,-5.9,27,3.6,1974,-21.9,0.81,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 17:00:00,2018-02-04,2018,2,4,17
154,-7.0,26,4.1,2000,-23.3,0.16,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 18:00:00,2018-02-04,2018,2,4,18
124,-7.7,31,3.3,2000,-21.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 19:00:00,2018-02-04,2018,2,4,19
98,-8.2,28,3.5,2000,-23.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 20:00:00,2018-02-04,2018,2,4,20
107,-8.9,35,3.2,2000,-21.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 21:00:00,2018-02-04,2018,2,4,21
78,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 22:00:00,2018-02-04,2018,2,4,22
77,-10.3,48,2.0,2000,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-04 23:00:00,2018-02-04,2018,2,4,23
82,-10.5,52,2.4,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 00:00:00,2018-02-05,2018,2,5,0
52,-11.2,54,1.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 01:00:00,2018-02-05,2018,2,5,1
39,-11.2,55,1.5,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 02:00:00,2018-02-05,2018,2,5,2
33,-11.3,54,0.6,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 03:00:00,2018-02-05,2018,2,5,3
20,-11.7,51,1.2,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 04:00:00,2018-02-05,2018,2,5,4
37,-11.6,45,2.4,2000,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 05:00:00,2018-02-05,2018,2,5,5
110,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 06:00:00,2018-02-05,2018,2,5,6
227,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 07:00:00,2018-02-05,2018,2,5,7
433,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 08:00:00,2018-02-05,2018,2,5,8
216,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 09:00:00,2018-02-05,2018,2,5,9
123,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 10:00:00,2018-02-05,2018,2,5,10
156,-8.5,27,4.7,1894,-24.2,1.73,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 11:00:00,2018-02-05,2018,2,5,11
157,-7.8,28,4.1,2000,-23.1,2.12,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 12:00:00,2018-02-05,2018,2,5,12
169,-7.0,25,4.2,1999,-23.7,2.29,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 13:00:00,2018-02-05,2018,2,5,13
170,-6.4,24,4.6,1970,-23.7,2.23,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 14:00:00,2018-02-05,2018,2,5,14
169,-5.7,25,4.4,1995,-22.6,1.94,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 15:00:00,2018-02-05,2018,2,5,15
199,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 16:00:00,2018-02-05,2018,2,5,16
225,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 17:00:00,2018-02-05,2018,2,5,17
388,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 18:00:00,2018-02-05,2018,2,5,18
246,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 19:00:00,2018-02-05,2018,2,5,19
206,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 20:00:00,2018-02-05,2018,2,5,20
177,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 21:00:00,2018-02-05,2018,2,5,21
183,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 22:00:00,2018-02-05,2018,2,5,22
115,-10.5,47,2.8,1794,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-05 23:00:00,2018-02-05,2018,2,5,23
126,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 00:00:00,2018-02-06,2018,2,6,0
87,-10.9,36,3.3,2000,-23.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 01:00:00,2018-02-06,2018,2,6,1
59,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 02:00:00,2018-02-06,2018,2,6,2
36,-11.6,35,3.2,1992,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 03:00:00,2018-02-06,2018,2,6,3
32,-12.0,36,2.7,1998,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 04:00:00,2018-02-06,2018,2,6,4
40,-12.3,37,2.9,2000,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 05:00:00,2018-02-06,2018,2,6,5
94,-12.5,40,3.4,1991,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 06:00:00,2018-02-06,2018,2,6,6
213,-12.7,41,3.7,1982,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 07:00:00,2018-02-06,2018,2,6,7
438,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 08:00:00,2018-02-06,2018,2,6,8
217,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 09:00:00,2018-02-06,2018,2,6,9
128,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 10:00:00,2018-02-06,2018,2,6,10
175,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 11:00:00,2018-02-06,2018,2,6,11
172,-8.2,31,2.7,1858,-22.3,2.09,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 12:00:00,2018-02-06,2018,2,6,12
165,-7.5,28,4.3,1904,-22.9,2.3,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 13:00:00,2018-02-06,2018,2,6,13
147,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 14:00:00,2018-02-06,2018,2,6,14
171,-5.9,25,3.1,1936,-22.8,1.93,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 15:00:00,2018-02-06,2018,2,6,15
175,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 16:00:00,2018-02-06,2018,2,6,16
227,-6.6,29,2.5,2000,-21.7,0.68,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 17:00:00,2018-02-06,2018,2,6,17
392,-7.6,36,3.3,2000,-20.1,0.11,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 18:00:00,2018-02-06,2018,2,6,18
251,-8.4,37,4.0,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 19:00:00,2018-02-06,2018,2,6,19
193,-9.6,34,2.6,2000,-22.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 20:00:00,2018-02-06,2018,2,6,20
175,-10.6,39,3.1,2000,-21.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 21:00:00,2018-02-06,2018,2,6,21
169,-11.1,43,1.8,1960,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 22:00:00,2018-02-06,2018,2,6,22
106,-11.8,46,1.1,1860,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-06 23:00:00,2018-02-06,2018,2,6,23
116,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 00:00:00,2018-02-07,2018,2,7,0
96,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 01:00:00,2018-02-07,2018,2,7,1
83,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 02:00:00,2018-02-07,2018,2,7,2
51,-12.5,49,1.5,1885,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 03:00:00,2018-02-07,2018,2,7,3
34,-13.1,54,0.7,1369,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 04:00:00,2018-02-07,2018,2,7,4
45,-13.0,53,0.7,1810,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 05:00:00,2018-02-07,2018,2,7,5
92,-13.2,50,0.5,1873,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 06:00:00,2018-02-07,2018,2,7,6
214,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 07:00:00,2018-02-07,2018,2,7,7
469,-13.3,60,0.6,1598,-19.4,0.02,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 08:00:00,2018-02-07,2018,2,7,8
237,-12.0,50,1.3,1523,-20.3,0.43,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 09:00:00,2018-02-07,2018,2,7,9
155,-9.6,39,0.7,1580,-21.0,1.06,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 10:00:00,2018-02-07,2018,2,7,10
176,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 11:00:00,2018-02-07,2018,2,7,11
188,-6.0,24,2.6,1964,-23.3,1.97,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 12:00:00,2018-02-07,2018,2,7,12
228,-4.5,23,2.6,1937,-22.5,2.12,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 13:00:00,2018-02-07,2018,2,7,13
199,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 14:00:00,2018-02-07,2018,2,7,14
221,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 15:00:00,2018-02-07,2018,2,7,15
240,-1.7,18,2.0,1919,-22.9,1.41,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 16:00:00,2018-02-07,2018,2,7,16
320,-2.3,20,2.2,1994,-22.2,0.77,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 17:00:00,2018-02-07,2018,2,7,17
448,-4.0,27,2.5,2000,-20.2,0.16,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 18:00:00,2018-02-07,2018,2,7,18
280,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 19:00:00,2018-02-07,2018,2,7,19
218,-5.8,44,2.1,1994,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 20:00:00,2018-02-07,2018,2,7,20
223,-6.3,48,2.2,1965,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 21:00:00,2018-02-07,2018,2,7,21
200,-6.8,50,1.7,1856,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 22:00:00,2018-02-07,2018,2,7,22
164,-7.6,50,1.0,1839,-16.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-07 23:00:00,2018-02-07,2018,2,7,23
136,-8.2,50,1.1,1850,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 00:00:00,2018-02-08,2018,2,8,0
126,-8.5,60,1.2,1908,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 01:00:00,2018-02-08,2018,2,8,1
103,-8.3,65,0.4,1750,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 02:00:00,2018-02-08,2018,2,8,2
57,-8.6,64,0.9,1754,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 03:00:00,2018-02-08,2018,2,8,3
46,-9.0,54,0.6,1833,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 04:00:00,2018-02-08,2018,2,8,4
39,-9.0,56,0.4,1678,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 05:00:00,2018-02-08,2018,2,8,5
99,-9.3,61,0.7,1684,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 06:00:00,2018-02-08,2018,2,8,6
255,-9.6,67,1.0,1503,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 07:00:00,2018-02-08,2018,2,8,7
507,-9.7,65,0.8,1508,-15.0,0.02,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 08:00:00,2018-02-08,2018,2,8,8
270,-8.5,55,1.0,1482,-15.9,0.4,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 09:00:00,2018-02-08,2018,2,8,9
160,-6.3,46,1.3,1346,-16.0,1.01,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 10:00:00,2018-02-08,2018,2,8,10
217,-3.1,39,1.2,1495,-15.1,1.54,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 11:00:00,2018-02-08,2018,2,8,11
253,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 12:00:00,2018-02-08,2018,2,8,12
270,0.3,30,1.4,1697,-15.2,2.11,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 13:00:00,2018-02-08,2018,2,8,13
253,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 14:00:00,2018-02-08,2018,2,8,14
286,1.4,25,2.2,1686,-16.5,1.81,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 15:00:00,2018-02-08,2018,2,8,15
284,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 16:00:00,2018-02-08,2018,2,8,16
337,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 17:00:00,2018-02-08,2018,2,8,17
564,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 18:00:00,2018-02-08,2018,2,8,18
378,-1.8,35,1.4,1558,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 19:00:00,2018-02-08,2018,2,8,19
277,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 20:00:00,2018-02-08,2018,2,8,20
268,-3.3,42,1.1,1596,-14.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 21:00:00,2018-02-08,2018,2,8,21
233,-3.9,41,0.4,1462,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 22:00:00,2018-02-08,2018,2,8,22
195,-4.3,44,0.7,1247,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-08 23:00:00,2018-02-08,2018,2,8,23
178,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-02-09 00:00:00,2018-02-09,2018,2,9,0
